   1.520      1.450       1.396263401595     1181.43055     0.99999997        1.1          80      1152.8181
   1.450      1.520       1.396263401595     1181.43055     0.99999997        1.1          80      1152.8181
   1.650      1.570       1.675516081915     1184.92195    0.999999969        1.1          96      1156.3095
   1.570      1.650       1.675516081915     1184.92195    0.999999969        1.1          96      1156.3095
   1.400      1.570       1.649336143135     1189.86295    0.999999969        1.1        94.5      1161.2505
   1.400      1.570       1.649336143135     1189.86295    0.999999969        1.1        94.5      1161.2505
   1.570      1.400       1.649336143135     1189.86305    0.999999969        1.1        94.5      1161.2506
   1.570      1.400       1.649336143135     1189.86305    0.999999969        1.1        94.5      1161.2506
   1.550      1.650       1.483529864195     1196.04855    0.999999969        1.1          85      1167.4361
   1.650      1.550       1.483529864195     1196.04855    0.999999969        1.1          85      1167.4361
   1.570      1.570       1.832595714594     1196.14115    0.999999969        1.1         105      1167.5287
   1.570      1.400       1.570796326795     1203.14745    0.999999969        1.1          90       1174.535
   1.400      1.570       1.570796326795     1203.14745    0.999999969        1.1          90       1174.535
   1.550      1.450       1.396263401595     1215.26085    0.999999968        1.1          80      1186.6484
   1.450      1.550       1.396263401595     1215.26085    0.999999968        1.1          80      1186.6484
   1.650      1.450       1.570796326795     1232.02445    0.999999967        1.1          90       1203.412
   1.450      1.650       1.570796326795     1232.02445    0.999999967        1.1          90       1203.412
   1.570      1.400       1.675516081915     1233.13095    0.999999967        1.1          96      1204.5185
   1.570      1.400       1.675516081915     1233.13095    0.999999967        1.1          96      1204.5185
   1.400      1.570       1.675516081915     1233.13095    0.999999967        1.1          96      1204.5185
   1.400      1.570       1.675516081915     1233.13095    0.999999967        1.1          96      1204.5185
   1.650      1.480       1.483529864195     1234.70785    0.999999967        1.1          85      1206.0954
   1.480      1.650       1.483529864195     1234.70785    0.999999967        1.1          85      1206.0954
   1.600      1.480       1.396263401595     1241.96595    0.999999967        1.1          80      1213.3535
   1.480      1.600       1.396263401595     1241.96595    0.999999967        1.1          80      1213.3535
   1.600      1.520       1.832595714594     1244.84855    0.999999966        1.1         105      1216.2361
   1.520      1.600       1.832595714594     1244.84855    0.999999966        1.1         105      1216.2361
   1.650      1.450       1.649336143135     1250.57755    0.999999966        1.1        94.5      1221.9651
   1.450      1.650       1.649336143135     1250.57755    0.999999966        1.1        94.5      1221.9651
   1.600      1.570       1.396263401595     1255.99455    0.999999966        1.1          80      1227.3821
   1.570      1.600       1.396263401595     1255.99455    0.999999966        1.1          80      1227.3821
   1.520      1.650       1.745329251994     1264.03935    0.999999965        1.1         100      1235.4269
   1.650      1.520       1.745329251994     1264.03935    0.999999965        1.1         100      1235.4269
   1.400      1.520       1.745329251994     1277.10015    0.999999965        1.1         100      1248.4877
   1.400      1.520       1.745329251994     1277.10015    0.999999965        1.1         100      1248.4877
   1.520      1.400       1.745329251994     1277.10015    0.999999965        1.1         100      1248.4877
   1.520      1.400       1.745329251994     1277.10015    0.999999965        1.1         100      1248.4877
